No,Year,Team,Sport,Gold,Silver,Bronze,Participants,Total Gold,Total Silver,Total Bronze,Total Participants,weighted_score_numerator,weighted_score_denominator,adv
21651,2012,Cyprus,Shooting,0.0,0.0,0.0,2,15.0,15.0,15.0,322,2.0,547.0,0.003656307129798903
21652,2012,Cyprus,Swimming,0.0,0.0,0.0,1,34.0,36.0,32.0,771,1.0,1285.0,0.0007782101167315176
21653,2012,Cyprus,Tennis,0.0,0.0,0.0,1,5.0,5.0,5.0,118,1.0,193.0,0.0051813471502590676
21654,2012,Czech Republic,Badminton,0.0,0.0,0.0,2,5.0,5.0,5.0,125,2.0,200.0,0.01
21655,2012,Czech Republic,Basketball,0.0,0.0,0.0,1,2.0,2.0,2.0,24,1.0,54.0,0.018518518518518517
21656,2012,Czech Republic,Beach Volleyball,0.0,0.0,0.0,1,2.0,2.0,2.0,48,1.0,78.0,0.01282051282051282
21657,2012,Czech Republic,Boxing,0.0,0.0,0.0,1,13.0,13.0,26.0,283,1.0,517.0,0.0019342359767891683
21658,2012,Czech Republic,Gymnastics,0.0,0.0,0.0,2,14.0,14.0,14.0,151,2.0,361.0,0.00554016620498615
21659,2012,Czech Republic,Judo,0.0,0.0,0.0,3,14.0,14.0,28.0,384,3.0,636.0,0.0047169811320754715
21660,2012,Czech Republic,Sailing,0.0,0.0,0.0,4,10.0,10.0,10.0,272,4.0,422.0,0.009478672985781991
21661,2012,Czech Republic,Swimming,0.0,0.0,0.0,7,34.0,36.0,32.0,771,7.0,1285.0,0.005447470817120622
21662,2012,Czech Republic,Synchronized Swimming,0.0,0.0,0.0,1,2.0,2.0,2.0,29,1.0,59.0,0.01694915254237288
21663,2012,Czech Republic,Table Tennis,0.0,0.0,0.0,1,4.0,4.0,4.0,105,1.0,165.0,0.006060606060606061
21664,2012,Czech Republic,Tennis,0.0,0.0,0.0,3,5.0,5.0,5.0,118,3.0,193.0,0.015544041450777202
21665,2012,Czech Republic,Trampolining,0.0,0.0,0.0,1,2.0,2.0,2.0,31,1.0,61.0,0.01639344262295082
21666,2012,Czech Republic,Triathlon,0.0,0.0,0.0,2,2.0,2.0,2.0,68,2.0,98.0,0.02040816326530612
21667,2012,Czech Republic,Weightlifting,0.0,0.0,0.0,1,15.0,15.0,15.0,235,1.0,460.0,0.002173913043478261
21668,2012,Czech Republic,Wrestling,0.0,0.0,0.0,1,18.0,18.0,36.0,339,1.0,663.0,0.0015082956259426848
21669,2012,Czech Republic-1,Beach Volleyball,0.0,0.0,0.0,1,2.0,2.0,2.0,48,1.0,78.0,0.01282051282051282
21670,2012,Czech Republic-1,Canoeing,0.0,0.0,0.0,1,16.0,16.0,16.0,234,1.0,474.0,0.002109704641350211
21671,2012,Czech Republic-2,Beach Volleyball,0.0,0.0,0.0,1,2.0,2.0,2.0,48,1.0,78.0,0.01282051282051282
21672,2012,Czech Republic-2,Canoeing,0.0,0.0,0.0,1,16.0,16.0,16.0,234,1.0,474.0,0.002109704641350211
21673,2012,Czech Republic-2,Tennis,0.0,0.0,0.0,1,5.0,5.0,5.0,118,1.0,193.0,0.0051813471502590676
21674,2012,Denmark,Archery,0.0,0.0,0.0,1,4.0,4.0,4.0,86,1.0,146.0,0.00684931506849315
21675,2012,Denmark,Athletics,0.0,0.0,0.0,6,47.0,47.0,49.0,1483,6.0,2194.0,0.0027347310847766638
21676,2012,Denmark,Boxing,0.0,0.0,0.0,1,13.0,13.0,26.0,283,1.0,517.0,0.0019342359767891683
21677,2012,Denmark,Canoeing,0.0,0.0,0.0,4,16.0,16.0,16.0,234,4.0,474.0,0.008438818565400843
21678,2012,Denmark,Equestrianism,0.0,0.0,0.0,1,6.0,6.0,6.0,81,1.0,171.0,0.005847953216374269
21679,2012,Denmark,Handball,0.0,0.0,0.0,2,2.0,2.0,2.0,24,2.0,54.0,0.037037037037037035
21680,2012,Denmark,Swimming,0.0,0.0,0.0,8,34.0,36.0,32.0,771,8.0,1285.0,0.0062256809338521405
21681,2012,Denmark,Table Tennis,0.0,0.0,0.0,2,4.0,4.0,4.0,105,2.0,165.0,0.012121212121212121
21682,2012,Denmark,Tennis,0.0,0.0,0.0,1,5.0,5.0,5.0,118,1.0,193.0,0.0051813471502590676
21683,2012,Denmark,Trampolining,0.0,0.0,0.0,1,2.0,2.0,2.0,31,1.0,61.0,0.01639344262295082
21684,2012,Denmark,Triathlon,0.0,0.0,0.0,1,2.0,2.0,2.0,68,1.0,98.0,0.01020408163265306
21685,2012,Denmark,Wrestling,0.0,0.0,0.0,2,18.0,18.0,36.0,339,2.0,663.0,0.0030165912518853697
21686,2012,Denmark-2,Badminton,0.0,0.0,0.0,1,5.0,5.0,5.0,125,1.0,200.0,0.005
21687,2012,Djibouti,Athletics,0.0,0.0,0.0,2,47.0,47.0,49.0,1483,2.0,2194.0,0.0009115770282588879
21688,2012,Djibouti,Swimming,0.0,0.0,0.0,1,34.0,36.0,32.0,771,1.0,1285.0,0.0007782101167315176
21689,2012,Djibouti,Table Tennis,0.0,0.0,0.0,1,4.0,4.0,4.0,105,1.0,165.0,0.006060606060606061
21690,2012,Dominica,Athletics,0.0,0.0,0.0,2,47.0,47.0,49.0,1483,2.0,2194.0,0.0009115770282588879
21691,2012,Dominican Republic,Boxing,0.0,0.0,0.0,3,13.0,13.0,26.0,283,3.0,517.0,0.005802707930367505
21692,2012,Dominican Republic,Gymnastics,0.0,0.0,0.0,1,14.0,14.0,14.0,151,1.0,361.0,0.002770083102493075
21693,2012,Dominican Republic,Judo,0.0,0.0,0.0,1,14.0,14.0,28.0,384,1.0,636.0,0.0015723270440251573
21694,2012,Dominican Republic,Shooting,0.0,0.0,0.0,1,15.0,15.0,15.0,322,1.0,547.0,0.0018281535648994515
21695,2012,Dominican Republic,Swimming,0.0,0.0,0.0,2,34.0,36.0,32.0,771,2.0,1285.0,0.0015564202334630351
21696,2012,Dominican Republic,Table Tennis,0.0,0.0,0.0,1,4.0,4.0,4.0,105,1.0,165.0,0.006060606060606061
21697,2012,Dominican Republic,Taekwondo,0.0,0.0,0.0,1,8.0,8.0,16.0,128,1.0,272.0,0.003676470588235294
21698,2012,Dominican Republic,Volleyball,0.0,0.0,0.0,1,2.0,2.0,2.0,24,1.0,54.0,0.018518518518518517
21699,2012,Dominican Republic,Weightlifting,0.0,0.0,0.0,2,15.0,15.0,15.0,235,2.0,460.0,0.004347826086956522
21700,2012,Ecuador,Athletics,0.0,0.0,0.0,11,47.0,47.0,49.0,1483,11.0,2194.0,0.005013673655423883
21701,2012,Ecuador,Boxing,0.0,0.0,0.0,7,13.0,13.0,26.0,283,7.0,517.0,0.013539651837524178
21702,2012,Ecuador,Canoeing,0.0,0.0,0.0,1,16.0,16.0,16.0,234,1.0,474.0,0.002109704641350211
21703,2012,Ecuador,Cycling,0.0,0.0,0.0,2,18.0,18.0,19.0,334,2.0,607.0,0.0032948929159802307
21704,2012,Ecuador,Equestrianism,0.0,0.0,0.0,1,6.0,6.0,6.0,81,1.0,171.0,0.005847953216374269
21705,2012,Ecuador,Judo,0.0,0.0,0.0,1,14.0,14.0,28.0,384,1.0,636.0,0.0015723270440251573
21706,2012,Ecuador,Shooting,0.0,0.0,0.0,1,15.0,15.0,15.0,322,1.0,547.0,0.0018281535648994515
21707,2012,Ecuador,Swimming,0.0,0.0,0.0,3,34.0,36.0,32.0,771,3.0,1285.0,0.0023346303501945525
21708,2012,Ecuador,Triathlon,0.0,0.0,0.0,1,2.0,2.0,2.0,68,1.0,98.0,0.01020408163265306
21709,2012,Ecuador,Weightlifting,0.0,0.0,0.0,4,15.0,15.0,15.0,235,4.0,460.0,0.008695652173913044
21710,2012,Ecuador,Wrestling,0.0,0.0,0.0,2,18.0,18.0,36.0,339,2.0,663.0,0.0030165912518853697
21711,2012,Egypt,Archery,0.0,0.0,0.0,2,4.0,4.0,4.0,86,2.0,146.0,0.0136986301369863
21712,2012,Egypt,Athletics,0.0,0.0,0.0,6,47.0,47.0,49.0,1483,6.0,2194.0,0.0027347310847766638
21713,2012,Egypt,Badminton,0.0,0.0,0.0,1,5.0,5.0,5.0,125,1.0,200.0,0.005
21714,2012,Egypt,Boxing,0.0,0.0,0.0,5,13.0,13.0,26.0,283,5.0,517.0,0.009671179883945842
21715,2012,Egypt,Canoeing,0.0,0.0,0.0,1,16.0,16.0,16.0,234,1.0,474.0,0.002109704641350211
21716,2012,Egypt,Equestrianism,0.0,0.0,0.0,1,6.0,6.0,6.0,81,1.0,171.0,0.005847953216374269
21717,2012,Egypt,Football,0.0,0.0,0.0,1,2.0,2.0,2.0,28,1.0,58.0,0.017241379310344827
21718,2012,Egypt,Gymnastics,0.0,0.0,0.0,2,14.0,14.0,14.0,151,2.0,361.0,0.00554016620498615
21719,2012,Egypt,Judo,0.0,0.0,0.0,5,14.0,14.0,28.0,384,5.0,636.0,0.007861635220125786
21720,2012,Egypt,Modern Pentathlon,0.0,0.0,0.0,2,2.0,2.0,2.0,51,2.0,81.0,0.024691358024691357
21721,2012,Egypt,Rhythmic Gymnastics,0.0,0.0,0.0,1,2.0,2.0,2.0,35,1.0,65.0,0.015384615384615385
21722,2012,Egypt,Rowing,0.0,0.0,0.0,3,14.0,14.0,14.0,205,3.0,415.0,0.007228915662650603
21723,2012,Egypt,Sailing,0.0,0.0,0.0,1,10.0,10.0,10.0,272,1.0,422.0,0.002369668246445498
21724,2012,Egypt,Shooting,0.0,0.0,0.0,6,15.0,15.0,15.0,322,6.0,547.0,0.010968921389396709
21725,2012,Egypt,Swimming,0.0,0.0,0.0,3,34.0,36.0,32.0,771,3.0,1285.0,0.0023346303501945525
21726,2012,Egypt,Synchronized Swimming,0.0,0.0,0.0,2,2.0,2.0,2.0,29,2.0,59.0,0.03389830508474576
21727,2012,Egypt,Table Tennis,0.0,0.0,0.0,3,4.0,4.0,4.0,105,3.0,165.0,0.01818181818181818
21728,2012,Egypt,Taekwondo,0.0,0.0,0.0,4,8.0,8.0,16.0,128,4.0,272.0,0.014705882352941176
21729,2012,Egypt,Weightlifting,0.0,0.0,0.0,7,15.0,15.0,15.0,235,7.0,460.0,0.015217391304347827
21730,2012,El Salvador,Athletics,0.0,0.0,0.0,2,47.0,47.0,49.0,1483,2.0,2194.0,0.0009115770282588879
21731,2012,El Salvador,Cycling,0.0,0.0,0.0,1,18.0,18.0,19.0,334,1.0,607.0,0.0016474464579901153
21732,2012,El Salvador,Judo,0.0,0.0,0.0,1,14.0,14.0,28.0,384,1.0,636.0,0.0015723270440251573
21733,2012,El Salvador,Rowing,0.0,0.0,0.0,2,14.0,14.0,14.0,205,2.0,415.0,0.004819277108433735
21734,2012,El Salvador,Shooting,0.0,0.0,0.0,1,15.0,15.0,15.0,322,1.0,547.0,0.0018281535648994515
21735,2012,El Salvador,Swimming,0.0,0.0,0.0,2,34.0,36.0,32.0,771,2.0,1285.0,0.0015564202334630351
21736,2012,El Salvador,Weightlifting,0.0,0.0,0.0,1,15.0,15.0,15.0,235,1.0,460.0,0.002173913043478261
21737,2012,Equatorial Guinea,Athletics,0.0,0.0,0.0,2,47.0,47.0,49.0,1483,2.0,2194.0,0.0009115770282588879
21738,2012,Eritrea,Athletics,0.0,0.0,0.0,6,47.0,47.0,49.0,1483,6.0,2194.0,0.0027347310847766638
21739,2012,Eritrea,Cycling,0.0,0.0,0.0,1,18.0,18.0,19.0,334,1.0,607.0,0.0016474464579901153
21740,2012,Estonia,Archery,0.0,0.0,0.0,1,4.0,4.0,4.0,86,1.0,146.0,0.00684931506849315
21741,2012,Estonia,Badminton,0.0,0.0,0.0,1,5.0,5.0,5.0,125,1.0,200.0,0.005
21742,2012,Estonia,Cycling,0.0,0.0,0.0,2,18.0,18.0,19.0,334,2.0,607.0,0.0032948929159802307
21743,2012,Estonia,Fencing,0.0,0.0,0.0,1,10.0,10.0,10.0,150,1.0,300.0,0.0033333333333333335
21744,2012,Estonia,Judo,0.0,0.0,0.0,1,14.0,14.0,28.0,384,1.0,636.0,0.0015723270440251573
21745,2012,Estonia,Rowing,0.0,0.0,0.0,2,14.0,14.0,14.0,205,2.0,415.0,0.004819277108433735
21746,2012,Estonia,Sailing,0.0,0.0,0.0,5,10.0,10.0,10.0,272,5.0,422.0,0.011848341232227487
21747,2012,Estonia,Shooting,0.0,0.0,0.0,1,15.0,15.0,15.0,322,1.0,547.0,0.0018281535648994515
21748,2012,Estonia,Swimming,0.0,0.0,0.0,2,34.0,36.0,32.0,771,2.0,1285.0,0.0015564202334630351
21749,2012,Ethiopia,Swimming,0.0,0.0,0.0,2,34.0,36.0,32.0,771,2.0,1285.0,0.0015564202334630351
21750,2012,Federated States of Micronesia,Athletics,0.0,0.0,0.0,2,47.0,47.0,49.0,1483,2.0,2194.0,0.0009115770282588879
21751,2012,Federated States of Micronesia,Swimming,0.0,0.0,0.0,2,34.0,36.0,32.0,771,2.0,1285.0,0.0015564202334630351
21752,2012,Federated States of Micronesia,Weightlifting,0.0,0.0,0.0,1,15.0,15.0,15.0,235,1.0,460.0,0.002173913043478261
21753,2012,Federated States of Micronesia,Wrestling,0.0,0.0,0.0,1,18.0,18.0,36.0,339,1.0,663.0,0.0015082956259426848
21754,2012,Fiji,Archery,0.0,0.0,0.0,1,4.0,4.0,4.0,86,1.0,146.0,0.00684931506849315
21755,2012,Fiji,Athletics,0.0,0.0,0.0,2,47.0,47.0,49.0,1483,2.0,2194.0,0.0009115770282588879
21756,2012,Fiji,Judo,0.0,0.0,0.0,1,14.0,14.0,28.0,384,1.0,636.0,0.0015723270440251573
21757,2012,Fiji,Shooting,0.0,0.0,0.0,1,15.0,15.0,15.0,322,1.0,547.0,0.0018281535648994515
21758,2012,Fiji,Swimming,0.0,0.0,0.0,2,34.0,36.0,32.0,771,2.0,1285.0,0.0015564202334630351
21759,2012,Fiji,Weightlifting,0.0,0.0,0.0,2,15.0,15.0,15.0,235,2.0,460.0,0.004347826086956522
21760,2012,Finland,Badminton,0.0,0.0,0.0,2,5.0,5.0,5.0,125,2.0,200.0,0.01
21761,2012,Finland,Canoeing,0.0,0.0,0.0,2,16.0,16.0,16.0,234,2.0,474.0,0.004219409282700422
21762,2012,Finland,Cycling,0.0,0.0,0.0,2,18.0,18.0,19.0,334,2.0,607.0,0.0032948929159802307
21763,2012,Finland,Equestrianism,0.0,0.0,0.0,1,6.0,6.0,6.0,81,1.0,171.0,0.005847953216374269
21764,2012,Finland,Gymnastics,0.0,0.0,0.0,1,14.0,14.0,14.0,151,1.0,361.0,0.002770083102493075
21765,2012,Finland,Judo,0.0,0.0,0.0,3,14.0,14.0,28.0,384,3.0,636.0,0.0047169811320754715
21766,2012,Finland,Shooting,0.0,0.0,0.0,4,15.0,15.0,15.0,322,4.0,547.0,0.007312614259597806
21767,2012,Finland,Swimming,0.0,0.0,0.0,7,34.0,36.0,32.0,771,7.0,1285.0,0.005447470817120622
21768,2012,Finland,Taekwondo,0.0,0.0,0.0,1,8.0,8.0,16.0,128,1.0,272.0,0.003676470588235294
21769,2012,Finland,Tennis,0.0,0.0,0.0,1,5.0,5.0,5.0,118,1.0,193.0,0.0051813471502590676
21770,2012,Finland,Weightlifting,0.0,0.0,0.0,1,15.0,15.0,15.0,235,1.0,460.0,0.002173913043478261
21771,2012,Finland,Wrestling,0.0,0.0,0.0,2,18.0,18.0,36.0,339,2.0,663.0,0.0030165912518853697
21772,2012,France,Archery,0.0,0.0,0.0,2,4.0,4.0,4.0,86,2.0,146.0,0.0136986301369863
21773,2012,France,Badminton,0.0,0.0,0.0,2,5.0,5.0,5.0,125,2.0,200.0,0.01
21774,2012,France,Boxing,0.0,0.0,0.0,5,13.0,13.0,26.0,283,5.0,517.0,0.009671179883945842
21775,2012,France,Diving,0.0,0.0,0.0,3,8.0,8.0,8.0,93,3.0,213.0,0.014084507042253521
21776,2012,France,Equestrianism,0.0,0.0,0.0,3,6.0,6.0,6.0,81,3.0,171.0,0.017543859649122806
21777,2012,France,Fencing,0.0,0.0,0.0,7,10.0,10.0,10.0,150,7.0,300.0,0.023333333333333334
21778,2012,France,Football,0.0,0.0,0.0,1,2.0,2.0,2.0,28,1.0,58.0,0.017241379310344827
21779,2012,France,Modern Pentathlon,0.0,0.0,0.0,2,2.0,2.0,2.0,51,2.0,81.0,0.024691358024691357
21780,2012,France,Rhythmic Gymnastics,0.0,0.0,0.0,1,2.0,2.0,2.0,35,1.0,65.0,0.015384615384615385
21781,2012,France,Synchronized Swimming,0.0,0.0,0.0,1,2.0,2.0,2.0,29,1.0,59.0,0.01694915254237288
21782,2012,France,Table Tennis,0.0,0.0,0.0,2,4.0,4.0,4.0,105,2.0,165.0,0.012121212121212121
21783,2012,France,Tennis,0.0,0.0,0.0,2,5.0,5.0,5.0,118,2.0,193.0,0.010362694300518135
21784,2012,France,Trampolining,0.0,0.0,0.0,1,2.0,2.0,2.0,31,1.0,61.0,0.01639344262295082
21785,2012,France,Triathlon,0.0,0.0,0.0,2,2.0,2.0,2.0,68,2.0,98.0,0.02040816326530612
21786,2012,France,Weightlifting,0.0,0.0,0.0,3,15.0,15.0,15.0,235,3.0,460.0,0.006521739130434782
21787,2012,Gabon,Athletics,0.0,0.0,0.0,2,47.0,47.0,49.0,1483,2.0,2194.0,0.0009115770282588879
21788,2012,Gabon,Boxing,0.0,0.0,0.0,2,13.0,13.0,26.0,283,2.0,517.0,0.0038684719535783366
21789,2012,Gabon,Football,0.0,0.0,0.0,1,2.0,2.0,2.0,28,1.0,58.0,0.017241379310344827
21790,2012,Gabon,Judo,0.0,0.0,0.0,1,14.0,14.0,28.0,384,1.0,636.0,0.0015723270440251573
21791,2012,Gambia,Athletics,0.0,0.0,0.0,2,47.0,47.0,49.0,1483,2.0,2194.0,0.0009115770282588879
21792,2012,Georgia,Archery,0.0,0.0,0.0,1,4.0,4.0,4.0,86,1.0,146.0,0.00684931506849315
21793,2012,Georgia,Athletics,0.0,0.0,0.0,4,47.0,47.0,49.0,1483,4.0,2194.0,0.0018231540565177757
21794,2012,Georgia,Cycling,0.0,0.0,0.0,1,18.0,18.0,19.0,334,1.0,607.0,0.0016474464579901153
21795,2012,Georgia,Shooting,0.0,0.0,0.0,1,15.0,15.0,15.0,322,1.0,547.0,0.0018281535648994515
21796,2012,Georgia,Swimming,0.0,0.0,0.0,1,34.0,36.0,32.0,771,1.0,1285.0,0.0007782101167315176
21797,2012,Georgia,Tennis,0.0,0.0,0.0,2,5.0,5.0,5.0,118,2.0,193.0,0.010362694300518135
21798,2012,Georgia,Trampolining,0.0,0.0,0.0,1,2.0,2.0,2.0,31,1.0,61.0,0.01639344262295082
21799,2012,Georgia,Weightlifting,0.0,0.0,0.0,3,15.0,15.0,15.0,235,3.0,460.0,0.006521739130434782
21800,2012,Germany,Archery,0.0,0.0,0.0,2,4.0,4.0,4.0,86,2.0,146.0,0.0136986301369863
21801,2012,Germany,Badminton,0.0,0.0,0.0,4,5.0,5.0,5.0,125,4.0,200.0,0.02
21802,2012,Germany,Boxing,0.0,0.0,0.0,4,13.0,13.0,26.0,283,4.0,517.0,0.007736943907156673
21803,2012,Germany,Diving,0.0,0.0,0.0,6,8.0,8.0,8.0,93,6.0,213.0,0.028169014084507043
21804,2012,Germany,Modern Pentathlon,0.0,0.0,0.0,2,2.0,2.0,2.0,51,2.0,81.0,0.024691358024691357
21805,2012,Germany,Rhythmic Gymnastics,0.0,0.0,0.0,2,2.0,2.0,2.0,35,2.0,65.0,0.03076923076923077
21806,2012,Germany,Sailing,0.0,0.0,0.0,8,10.0,10.0,10.0,272,8.0,422.0,0.018957345971563982
21807,2012,Germany,Shooting,0.0,0.0,0.0,11,15.0,15.0,15.0,322,11.0,547.0,0.02010968921389397
21808,2012,Germany,Tennis,0.0,0.0,0.0,3,5.0,5.0,5.0,118,3.0,193.0,0.015544041450777202
21809,2012,Germany,Trampolining,0.0,0.0,0.0,2,2.0,2.0,2.0,31,2.0,61.0,0.03278688524590164
21810,2012,Germany,Triathlon,0.0,0.0,0.0,2,2.0,2.0,2.0,68,2.0,98.0,0.02040816326530612
21811,2012,Germany,Volleyball,0.0,0.0,0.0,1,2.0,2.0,2.0,24,1.0,54.0,0.018518518518518517
21812,2012,Germany,Weightlifting,0.0,0.0,0.0,4,15.0,15.0,15.0,235,4.0,460.0,0.008695652173913044
21813,2012,Germany,Wrestling,0.0,0.0,0.0,4,18.0,18.0,36.0,339,4.0,663.0,0.006033182503770739
21814,2012,Germany-1,Tennis,0.0,0.0,0.0,2,5.0,5.0,5.0,118,2.0,193.0,0.010362694300518135
21815,2012,Germany-2,Beach Volleyball,0.0,0.0,0.0,2,2.0,2.0,2.0,48,2.0,78.0,0.02564102564102564
21816,2012,Germany-2,Tennis,0.0,0.0,0.0,1,5.0,5.0,5.0,118,1.0,193.0,0.0051813471502590676
21817,2012,Ghana,Athletics,0.0,0.0,0.0,2,47.0,47.0,49.0,1483,2.0,2194.0,0.0009115770282588879
21818,2012,Ghana,Boxing,0.0,0.0,0.0,3,13.0,13.0,26.0,283,3.0,517.0,0.005802707930367505
21819,2012,Ghana,Judo,0.0,0.0,0.0,1,14.0,14.0,28.0,384,1.0,636.0,0.0015723270440251573
21820,2012,Ghana,Weightlifting,0.0,0.0,0.0,1,15.0,15.0,15.0,235,1.0,460.0,0.002173913043478261
21821,2012,Great Britain,Archery,0.0,0.0,0.0,2,4.0,4.0,4.0,86,2.0,146.0,0.0136986301369863
21822,2012,Great Britain,Badminton,0.0,0.0,0.0,3,5.0,5.0,5.0,125,3.0,200.0,0.015
21823,2012,Great Britain,Basketball,0.0,0.0,0.0,2,2.0,2.0,2.0,24,2.0,54.0,0.037037037037037035
21824,2012,Great Britain,Beach Volleyball,0.0,0.0,0.0,2,2.0,2.0,2.0,48,2.0,78.0,0.02564102564102564
21825,2012,Great Britain,Fencing,0.0,0.0,0.0,5,10.0,10.0,10.0,150,5.0,300.0,0.016666666666666666
21826,2012,Great Britain,Football,0.0,0.0,0.0,2,2.0,2.0,2.0,28,2.0,58.0,0.034482758620689655
21827,2012,Great Britain,Handball,0.0,0.0,0.0,2,2.0,2.0,2.0,24,2.0,54.0,0.037037037037037035
21828,2012,Great Britain,Rhythmic Gymnastics,0.0,0.0,0.0,2,2.0,2.0,2.0,35,2.0,65.0,0.03076923076923077
21829,2012,Great Britain,Synchronized Swimming,0.0,0.0,0.0,1,2.0,2.0,2.0,29,1.0,59.0,0.01694915254237288
21830,2012,Great Britain,Table Tennis,0.0,0.0,0.0,4,4.0,4.0,4.0,105,4.0,165.0,0.024242424242424242
21831,2012,Great Britain,Trampolining,0.0,0.0,0.0,1,2.0,2.0,2.0,31,1.0,61.0,0.01639344262295082
21832,2012,Great Britain,Volleyball,0.0,0.0,0.0,2,2.0,2.0,2.0,24,2.0,54.0,0.037037037037037035
21833,2012,Great Britain,Water Polo,0.0,0.0,0.0,2,2.0,2.0,2.0,20,2.0,50.0,0.04
21834,2012,Great Britain,Weightlifting,0.0,0.0,0.0,5,15.0,15.0,15.0,235,5.0,460.0,0.010869565217391304
21835,2012,Great Britain,Wrestling,0.0,0.0,0.0,1,18.0,18.0,36.0,339,1.0,663.0,0.0015082956259426848
21836,2012,Great Britain-1,Tennis,0.0,0.0,0.0,2,5.0,5.0,5.0,118,2.0,193.0,0.010362694300518135
21837,2012,Great Britain-2,Tennis,0.0,0.0,0.0,2,5.0,5.0,5.0,118,2.0,193.0,0.010362694300518135
21838,2012,Greece,Archery,0.0,0.0,0.0,1,4.0,4.0,4.0,86,1.0,146.0,0.00684931506849315
21839,2012,Greece,Athletics,0.0,0.0,0.0,20,47.0,47.0,49.0,1483,20.0,2194.0,0.009115770282588878
21840,2012,Greece,Beach Volleyball,0.0,0.0,0.0,1,2.0,2.0,2.0,48,1.0,78.0,0.01282051282051282
21841,2012,Greece,Canoeing,0.0,0.0,0.0,1,16.0,16.0,16.0,234,1.0,474.0,0.002109704641350211
21842,2012,Greece,Cycling,0.0,0.0,0.0,4,18.0,18.0,19.0,334,4.0,607.0,0.006589785831960461
21843,2012,Greece,Diving,0.0,0.0,0.0,1,8.0,8.0,8.0,93,1.0,213.0,0.004694835680751174
21844,2012,Greece,Fencing,0.0,0.0,0.0,1,10.0,10.0,10.0,150,1.0,300.0,0.0033333333333333335
21845,2012,Greece,Gymnastics,0.0,0.0,0.0,2,14.0,14.0,14.0,151,2.0,361.0,0.00554016620498615
21846,2012,Greece,Rhythmic Gymnastics,0.0,0.0,0.0,1,2.0,2.0,2.0,35,1.0,65.0,0.015384615384615385
21847,2012,Greece,Sailing,0.0,0.0,0.0,8,10.0,10.0,10.0,272,8.0,422.0,0.018957345971563982
21848,2012,Greece,Shooting,0.0,0.0,0.0,2,15.0,15.0,15.0,322,2.0,547.0,0.003656307129798903
21849,2012,Greece,Swimming,0.0,0.0,0.0,12,34.0,36.0,32.0,771,12.0,1285.0,0.00933852140077821
21850,2012,Greece,Synchronized Swimming,0.0,0.0,0.0,1,2.0,2.0,2.0,29,1.0,59.0,0.01694915254237288
21851,2012,Greece,Table Tennis,0.0,0.0,0.0,1,4.0,4.0,4.0,105,1.0,165.0,0.006060606060606061
21852,2012,Greece,Taekwondo,0.0,0.0,0.0,1,8.0,8.0,16.0,128,1.0,272.0,0.003676470588235294
21853,2012,Greece,Water Polo,0.0,0.0,0.0,1,2.0,2.0,2.0,20,1.0,50.0,0.02
21854,2012,Greece,Weightlifting,0.0,0.0,0.0,1,15.0,15.0,15.0,235,1.0,460.0,0.002173913043478261
21855,2012,Greece,Wrestling,0.0,0.0,0.0,2,18.0,18.0,36.0,339,2.0,663.0,0.0030165912518853697
21856,2012,Grenada,Swimming,0.0,0.0,0.0,1,34.0,36.0,32.0,771,1.0,1285.0,0.0007782101167315176
21857,2012,Grenada,Taekwondo,0.0,0.0,0.0,1,8.0,8.0,16.0,128,1.0,272.0,0.003676470588235294
21858,2012,Guam,Athletics,0.0,0.0,0.0,2,47.0,47.0,49.0,1483,2.0,2194.0,0.0009115770282588879
21859,2012,Guam,Cycling,0.0,0.0,0.0,1,18.0,18.0,19.0,334,1.0,607.0,0.0016474464579901153
21860,2012,Guam,Judo,0.0,0.0,0.0,1,14.0,14.0,28.0,384,1.0,636.0,0.0015723270440251573
21861,2012,Guam,Swimming,0.0,0.0,0.0,3,34.0,36.0,32.0,771,3.0,1285.0,0.0023346303501945525
21862,2012,Guam,Wrestling,0.0,0.0,0.0,1,18.0,18.0,36.0,339,1.0,663.0,0.0015082956259426848
21863,2012,Guatemala,Badminton,0.0,0.0,0.0,1,5.0,5.0,5.0,125,1.0,200.0,0.005
21864,2012,Guatemala,Cycling,0.0,0.0,0.0,1,18.0,18.0,19.0,334,1.0,607.0,0.0016474464579901153
21865,2012,Guatemala,Gymnastics,0.0,0.0,0.0,1,14.0,14.0,14.0,151,1.0,361.0,0.002770083102493075
21866,2012,Guatemala,Judo,0.0,0.0,0.0,1,14.0,14.0,28.0,384,1.0,636.0,0.0015723270440251573
21867,2012,Guatemala,Modern Pentathlon,0.0,0.0,0.0,1,2.0,2.0,2.0,51,1.0,81.0,0.012345679012345678
21868,2012,Guatemala,Sailing,0.0,0.0,0.0,2,10.0,10.0,10.0,272,2.0,422.0,0.004739336492890996
21869,2012,Guatemala,Shooting,0.0,0.0,0.0,2,15.0,15.0,15.0,322,2.0,547.0,0.003656307129798903
21870,2012,Guatemala,Swimming,0.0,0.0,0.0,1,34.0,36.0,32.0,771,1.0,1285.0,0.0007782101167315176
21871,2012,Guatemala,Taekwondo,0.0,0.0,0.0,1,8.0,8.0,16.0,128,1.0,272.0,0.003676470588235294
21872,2012,Guatemala,Weightlifting,0.0,0.0,0.0,2,15.0,15.0,15.0,235,2.0,460.0,0.004347826086956522
